Date,Open,High,Low,Close,Adj Close,Volume
2020-07-27,181.139999,183.449997,181.100006,183.210007,182.683060,699200
2020-07-28,183.350006,184.759995,181.389999,182.429993,181.905289,754000
2020-07-29,182.800003,188.389999,182.800003,187.649994,187.110275,786300
2020-07-30,185.740005,187.460007,184.000000,187.169998,186.631653,459600
2020-07-31,187.899994,188.750000,184.850006,188.710007,188.167236,542500
2020-08-03,188.850006,190.000000,186.699997,186.960007,186.422256,753900
2020-08-04,187.250000,188.610001,185.889999,187.720001,187.180069,1062900
2020-08-05,188.259995,188.839996,184.479996,186.660004,186.123123,626100
2020-08-06,187.490005,189.940002,186.839996,189.559998,189.014771,608500
2020-08-07,188.910004,191.210007,188.440002,191.160004,190.610184,597100
2020-08-10,190.199997,190.729996,188.929993,189.649994,189.104507,526400
2020-08-11,190.770004,190.770004,187.199997,187.889999,187.349594,464700
2020-08-12,188.460007,192.399994,187.889999,190.429993,189.882278,589200
2020-08-13,189.869995,191.389999,189.789993,190.710007,190.161469,469200
2020-08-14,190.740005,191.970001,188.470001,189.149994,188.605957,317900
2020-08-17,189.589996,191.199997,188.119995,189.070007,188.526199,611700
2020-08-18,189.000000,189.539993,188.250000,189.130005,188.586029,490300
2020-08-19,189.630005,189.899994,186.710007,187.240005,186.701462,450400
2020-08-20,186.229996,187.259995,185.740005,185.860001,185.325424,568600
2020-08-21,185.240005,186.059998,184.279999,185.649994,185.116028,689300
2020-08-24,186.330002,186.639999,184.520004,185.110001,184.577576,588200
2020-08-25,186.320007,186.320007,184.220001,185.970001,185.435104,930800
2020-08-26,185.160004,187.059998,184.350006,186.410004,185.873856,774800
2020-08-27,187.389999,188.490005,185.520004,186.610001,186.073257,855900
2020-08-28,186.380005,187.429993,184.699997,187.350006,186.811142,955500
2020-08-31,187.020004,187.199997,184.809998,186.669998,186.133087,902900
2020-09-01,186.380005,188.080002,185.360001,187.690002,187.150162,639700
2020-09-02,188.300003,193.610001,188.009995,192.789993,192.235489,900700
2020-09-03,192.580002,192.770004,185.610001,187.279999,186.741333,900100
2020-09-04,188.300003,189.619995,181.690002,182.770004,182.244324,697800
2020-09-08,181.470001,181.470001,177.559998,178.089996,177.577774,866200
2020-09-09,179.339996,184.250000,178.860001,182.960007,182.433762,767800
2020-09-10,182.800003,184.649994,180.470001,181.500000,180.977966,659300
2020-09-11,181.759995,183.970001,179.250000,181.639999,181.117569,551500
2020-09-14,182.940002,186.080002,182.119995,185.080002,184.822403,971300
2020-09-15,186.320007,187.929993,185.309998,187.839996,187.578552,593400
2020-09-16,189.479996,189.770004,186.580002,186.789993,186.530014,521700
2020-09-17,184.850006,186.059998,182.009995,184.789993,184.532791,738600
2020-09-18,183.279999,185.050003,180.070007,181.580002,181.327271,1187000
2020-09-21,180.139999,180.369995,176.389999,178.679993,178.431305,682000
2020-09-22,179.520004,180.759995,178.059998,180.389999,180.138931,554500
2020-09-23,181.089996,181.089996,176.559998,177.080002,176.833542,477200
2020-09-24,176.169998,178.779999,175.369995,177.229996,176.983322,400400
2020-09-25,176.960007,181.729996,175.759995,181.339996,181.087601,515600
2020-09-28,183.330002,185.110001,182.960007,184.520004,184.263184,623700
2020-09-29,185.020004,188.029999,184.360001,184.380005,184.123383,946900
2020-09-30,184.699997,186.699997,183.190002,185.309998,185.052078,1001800
2020-10-01,185.729996,188.729996,184.929993,185.639999,185.381622,808400
2020-10-02,182.639999,184.740005,180.729996,182.100006,181.846558,601000
2020-10-05,183.080002,183.570007,180.520004,181.789993,181.536972,352400
2020-10-06,181.580002,183.020004,179.500000,179.789993,179.539749,507900
2020-10-07,181.710007,183.220001,180.809998,183.029999,182.775253,562400
2020-10-08,184.419998,185.229996,182.300003,184.899994,184.642639,401200
2020-10-09,185.940002,188.029999,184.880005,187.179993,186.919464,561800
2020-10-12,189.589996,193.690002,188.789993,192.750000,192.481720,923700
2020-10-13,193.570007,195.100006,190.800003,193.649994,193.380463,599200
2020-10-14,193.490005,195.020004,191.169998,191.759995,191.493103,570600
2020-10-15,189.759995,192.529999,189.199997,192.020004,191.752747,338100
2020-10-16,192.559998,194.960007,191.229996,192.470001,192.202118,367700
2020-10-19,192.169998,194.210007,187.570007,188.500000,188.237640,430700
2020-10-20,189.570007,192.449997,188.389999,190.360001,190.095047,436400
2020-10-21,189.229996,191.399994,188.660004,189.179993,188.916687,510200
2020-10-22,189.820007,190.179993,187.949997,188.880005,188.617111,364900
2020-10-23,189.240005,190.929993,187.330002,189.250000,188.986603,376900
2020-10-26,187.490005,188.259995,184.100006,185.490005,185.231842,457400
2020-10-27,186.169998,187.300003,184.699997,185.149994,184.892303,579200
2020-10-28,182.389999,183.690002,178.910004,179.490005,179.240189,567300
2020-10-29,174.820007,181.429993,174.820007,179.220001,178.970551,619900
2020-10-30,178.210007,179.809998,175.440002,177.970001,177.722290,886200
2020-11-02,180.509995,183.679993,180.509995,182.149994,181.896469,697400
2020-11-03,184.350006,189.130005,184.350006,187.949997,187.688400,607100
2020-11-04,191.490005,197.559998,189.559998,196.389999,196.116653,1202200
2020-11-05,200.309998,204.850006,192.240005,194.410004,194.139420,879700
2020-11-06,196.460007,198.330002,195.169998,197.350006,197.075333,459400
2020-11-09,204.630005,206.429993,195.970001,196.309998,196.036774,815800
2020-11-10,193.740005,196.759995,192.770004,195.100006,194.828461,578500
2020-11-11,196.750000,200.369995,194.089996,199.830002,199.551880,518700
2020-11-12,199.419998,200.960007,197.600006,199.179993,198.902771,345300
2020-11-13,200.360001,203.949997,200.360001,203.699997,203.416489,751300
2020-11-16,204.350006,205.789993,203.490005,205.250000,204.964325,475400
2020-11-17,204.080002,206.259995,203.309998,205.279999,204.994278,474500
2020-11-18,205.580002,206.050003,203.669998,203.899994,203.616196,393000
2020-11-19,203.899994,206.830002,201.710007,205.720001,205.433670,650800
2020-11-20,204.020004,206.339996,203.429993,204.369995,204.085541,573000
2020-11-23,203.919998,204.300003,197.820007,198.119995,197.844254,827300
2020-11-24,197.880005,199.429993,194.470001,194.479996,194.209320,983000
2020-11-25,195.639999,197.759995,194.300003,195.619995,195.347733,762700
2020-11-27,197.990005,198.759995,195.009995,198.229996,197.954086,350900
2020-11-30,197.770004,201.149994,196.339996,198.309998,198.033981,1175400
2020-12-01,202.050003,203.000000,199.380005,200.139999,199.861435,1127900
2020-12-02,199.679993,201.080002,195.309998,195.990005,195.717224,972900
2020-12-03,195.500000,198.039993,193.500000,193.850006,193.580200,623400
2020-12-04,194.649994,196.199997,194.110001,195.679993,195.407639,569400
2020-12-07,195.220001,196.080002,194.029999,194.449997,194.179352,517300
2020-12-08,194.250000,195.889999,193.710007,194.929993,194.658676,456700
2020-12-09,194.830002,196.520004,191.470001,193.449997,193.180740,581500
2020-12-10,193.240005,193.639999,191.470001,192.199997,191.932495,484300
2020-12-11,192.210007,194.210007,191.330002,193.990005,193.720001,369500
2020-12-14,194.139999,197.729996,194.029999,194.770004,194.770004,495600
2020-12-15,196.020004,198.679993,194.449997,196.139999,196.139999,556600
2020-12-16,197.259995,198.029999,195.259995,195.880005,195.880005,824200
2020-12-17,197.610001,201.259995,197.389999,201.240005,201.240005,729100
2020-12-18,201.770004,204.970001,201.029999,204.470001,204.470001,1558000
2020-12-21,201.690002,203.339996,198.270004,202.770004,202.770004,585100
2020-12-22,201.529999,202.720001,200.809998,201.929993,201.929993,582400
2020-12-23,202.729996,203.100006,199.899994,199.970001,199.970001,357500
2020-12-24,200.300003,201.779999,199.949997,201.229996,201.229996,145000
