Date,Open,High,Low,Close,Adj Close,Volume
2020-05-18,324.000000,324.000000,315.290009,315.899994,315.899994,1022400
2020-05-19,314.670013,316.850006,308.660004,310.079987,310.079987,862100
2020-05-20,311.579987,314.579987,308.190002,309.529999,309.529999,904100
2020-05-21,309.760010,311.260010,302.529999,304.459991,304.459991,1099700
2020-05-22,304.109985,305.029999,300.799988,304.529999,304.529999,690100
2020-05-26,309.070007,309.070007,294.890015,295.869995,295.869995,1663500
2020-05-27,297.000000,301.500000,291.829987,301.459991,301.459991,1374700
2020-05-28,302.290009,304.799988,297.859985,300.500000,300.500000,1431000
2020-05-29,300.980011,307.820007,297.910004,307.089996,307.089996,1917300
2020-06-01,305.720001,306.950012,300.700012,301.450012,301.450012,863000
2020-06-02,300.279999,303.920013,300.279999,302.859985,302.859985,945800
2020-06-03,303.040009,304.679993,299.709991,302.600006,302.600006,945500
2020-06-04,302.989990,303.959991,297.549988,299.649994,299.649994,1019000
2020-06-05,300.609985,308.269989,298.119995,306.720001,306.720001,1297400
2020-06-08,304.480011,306.059998,299.130005,301.260010,301.260010,1491000
2020-06-09,297.000000,297.339996,291.000000,293.739990,293.739990,2045800
2020-06-10,296.079987,296.809998,291.899994,295.250000,295.250000,1430800
2020-06-11,293.660004,294.390015,281.200012,283.220001,283.220001,1669500
2020-06-12,286.059998,286.959991,273.589996,279.269989,279.269989,2041100
2020-06-15,276.359985,278.989990,272.019989,278.489990,278.489990,2187800
2020-06-16,282.010010,285.959991,280.220001,282.119995,282.119995,1752900
2020-06-17,283.600006,285.279999,279.679993,281.459991,281.459991,2070600
2020-06-18,261.079987,270.190002,258.950012,260.299988,260.299988,6575000
2020-06-19,261.750000,271.989990,259.799988,271.000000,271.000000,7723100
2020-06-22,266.500000,267.359985,261.230011,264.290009,264.290009,2195100
2020-06-23,266.369995,273.010010,265.489990,268.190002,268.190002,1820100
2020-06-24,266.899994,271.420013,261.790009,263.040009,263.040009,1448800
2020-06-25,262.420013,263.420013,258.750000,262.630005,262.630005,1271400
2020-06-26,262.760010,262.989990,257.600006,258.660004,258.660004,2356900
2020-06-29,260.839996,263.679993,258.399994,260.350006,260.350006,899300
2020-06-30,260.950012,268.470001,260.369995,267.549988,267.549988,1274000
2020-07-01,266.890015,269.320007,261.869995,264.769989,264.769989,1093800
2020-07-02,265.489990,267.980011,264.119995,265.119995,265.119995,942900
2020-07-06,268.040009,270.709991,267.130005,269.799988,269.799988,859400
2020-07-07,269.299988,272.049988,267.570007,268.350006,268.350006,2069800
2020-07-08,294.320007,294.989990,278.170013,280.190002,280.190002,3257800
2020-07-09,282.299988,282.989990,274.279999,278.700012,278.700012,1115600
2020-07-10,277.179993,279.489990,275.350006,278.880005,278.880005,955300
2020-07-13,279.279999,282.859985,275.899994,276.519989,276.519989,1209800
2020-07-14,275.149994,281.760010,274.140015,281.269989,281.269989,895700
2020-07-15,282.130005,284.690002,280.390015,282.959991,282.959991,1136600
2020-07-16,282.220001,282.320007,276.809998,279.540009,279.540009,944300
2020-07-17,280.660004,283.480011,279.269989,281.880005,281.880005,903600
2020-07-20,281.140015,284.230011,281.140015,283.399994,283.399994,739700
2020-07-21,285.000000,285.000000,280.029999,280.190002,280.190002,890100
2020-07-22,285.359985,286.480011,279.100006,280.809998,280.809998,1392100
2020-07-23,282.260010,282.260010,277.529999,278.510010,278.510010,948000
2020-07-24,277.260010,277.320007,270.660004,272.329987,272.329987,862300
2020-07-27,282.679993,287.250000,279.549988,286.190002,286.190002,1968100
2020-07-28,286.269989,287.000000,280.160004,280.350006,280.350006,1158900
2020-07-29,281.190002,283.420013,274.890015,277.359985,277.359985,816600
2020-07-30,273.019989,277.440002,272.940002,274.859985,274.859985,723200
2020-07-31,273.440002,274.709991,269.309998,274.690002,274.690002,1289700
2020-08-03,274.700012,279.910004,274.700012,278.160004,278.160004,976400
2020-08-04,278.079987,278.600006,275.250000,276.079987,276.079987,1101000
2020-08-05,276.649994,278.630005,274.429993,276.170013,276.170013,903100
2020-08-06,275.760010,279.000000,274.950012,277.660004,277.660004,756500
2020-08-07,311.140015,312.000000,299.290009,305.709991,305.709991,4452800
2020-08-10,308.000000,308.500000,298.420013,300.260010,300.260010,1525000
2020-08-11,300.269989,301.500000,289.170013,289.940002,289.940002,1443900
2020-08-12,290.690002,296.269989,290.690002,293.220001,293.220001,1016400
2020-08-13,291.869995,294.089996,287.329987,288.540009,288.540009,905300
2020-08-14,287.989990,290.549988,287.790009,289.450012,289.450012,619200
2020-08-17,289.850006,294.940002,288.320007,289.160004,289.160004,1066300
2020-08-18,289.299988,291.190002,285.049988,288.880005,288.880005,1029300
2020-08-19,284.799988,286.950012,279.459991,279.980011,279.980011,1542400
2020-08-20,278.390015,279.339996,275.059998,277.519989,277.519989,957200
2020-08-21,277.649994,278.220001,274.640015,277.070007,277.070007,927300
2020-08-24,277.480011,279.720001,274.890015,276.559998,276.559998,1006400
2020-08-25,276.269989,281.109985,275.630005,279.029999,279.029999,1294700
2020-08-26,279.140015,281.600006,276.000000,279.170013,279.170013,917800
2020-08-27,280.149994,282.390015,278.369995,279.260010,279.260010,1503200
2020-08-28,279.519989,281.769989,278.890015,281.459991,281.459991,814200
2020-08-31,281.649994,287.950012,280.779999,287.640015,287.640015,1639500
2020-09-01,287.480011,287.619995,277.309998,279.750000,279.750000,1255600
2020-09-02,281.059998,288.029999,280.540009,285.600006,285.600006,1040700
2020-09-03,286.220001,287.369995,274.019989,276.149994,276.149994,1402600
2020-09-04,278.119995,280.480011,274.079987,276.000000,276.000000,1240700
2020-09-08,274.200012,275.140015,268.040009,268.899994,268.899994,1246500
2020-09-09,270.140015,274.779999,268.549988,272.510010,272.510010,960900
2020-09-10,271.309998,274.170013,265.790009,266.510010,266.510010,1095600
2020-09-11,267.929993,271.000000,266.690002,269.910004,269.910004,846100
2020-09-14,271.279999,279.399994,271.269989,278.290009,278.290009,1102400
2020-09-15,280.040009,283.290009,276.450012,278.450012,278.450012,1105400
2020-09-16,280.989990,285.000000,274.260010,276.390015,276.390015,1550700
2020-09-17,272.500000,277.549988,272.160004,275.369995,275.369995,972600
2020-09-18,275.640015,276.010010,269.869995,274.480011,274.480011,3069200
2020-09-21,272.230011,272.700012,265.049988,268.299988,268.299988,1733200
2020-09-22,269.000000,273.549988,267.420013,272.760010,272.760010,1050000
2020-09-23,273.109985,278.380005,271.209991,272.200012,272.200012,982900
2020-09-24,271.000000,272.079987,267.589996,270.040009,270.040009,761800
2020-09-25,268.290009,274.260010,267.500000,273.279999,273.279999,737500
2020-09-28,282.000000,287.950012,279.179993,282.040009,282.040009,1782100
2020-09-29,280.839996,285.450012,280.230011,282.350006,282.350006,864800
2020-09-30,283.869995,284.850006,280.790009,283.679993,283.679993,1200000
2020-10-01,284.959991,286.170013,280.589996,285.570007,285.570007,971600
2020-10-02,281.649994,285.470001,276.059998,277.640015,277.640015,976000
2020-10-05,278.670013,285.920013,277.359985,284.179993,284.179993,888000
2020-10-06,284.170013,285.899994,279.390015,281.149994,281.149994,758100
2020-10-07,282.239990,287.079987,280.899994,285.750000,285.750000,646500
2020-10-08,287.399994,288.440002,285.350006,286.920013,286.920013,504300
2020-10-09,287.160004,289.000000,285.170013,286.540009,286.540009,946300
2020-10-12,289.279999,293.339996,285.779999,291.480011,291.480011,1130100
2020-10-13,288.529999,292.769989,287.130005,291.459991,291.459991,683000
2020-10-14,292.989990,292.989990,286.000000,289.019989,289.019989,977400
2020-10-15,284.850006,286.380005,280.100006,280.630005,280.630005,852900
2020-10-16,282.429993,284.489990,279.510010,280.010010,280.010010,843100
2020-10-19,279.269989,280.049988,268.209991,268.769989,268.769989,1207900
2020-10-20,270.450012,271.980011,266.089996,267.119995,267.119995,1155400
2020-10-21,264.989990,271.040009,260.299988,268.910004,268.910004,1848600
2020-10-22,268.750000,269.190002,262.500000,266.799988,266.799988,1280300
2020-10-23,267.230011,267.230011,262.170013,265.000000,265.000000,1016200
2020-10-26,263.510010,264.179993,255.830002,256.760010,256.760010,1241000
2020-10-27,256.329987,258.700012,254.929993,255.300003,255.300003,1105400
2020-10-28,251.029999,253.210007,244.179993,244.259995,244.259995,1647700
2020-10-29,244.970001,247.940002,243.250000,245.479996,245.479996,1223300
2020-10-30,247.259995,252.210007,243.729996,252.070007,252.070007,1413500
2020-11-02,253.639999,255.800003,248.259995,248.990005,248.990005,1469500
2020-11-03,250.520004,251.800003,243.570007,247.009995,247.009995,1449800
2020-11-04,253.199997,363.920013,251.750000,355.630005,355.630005,14591500
2020-11-05,348.000000,348.000000,321.500000,328.899994,328.899994,5070300
2020-11-06,328.899994,328.899994,328.899994,328.899994,328.899994,600
2020-11-09,230.820007,239.500000,223.250000,236.259995,236.259995,9252600
2020-11-10,241.240005,244.839996,234.559998,236.339996,236.339996,3224100
2020-11-11,239.800003,249.440002,238.080002,244.029999,244.029999,2332100
2020-11-12,244.710007,246.740005,240.710007,241.550003,241.550003,1586800
2020-11-13,243.649994,249.130005,241.889999,248.589996,248.589996,1697600
2020-11-16,250.289993,254.270004,247.059998,250.960007,250.960007,1607200
2020-11-17,251.179993,254.410004,247.910004,248.809998,248.809998,1371600
2020-11-18,248.809998,251.509995,240.770004,240.979996,240.979996,1829100
2020-11-19,241.419998,245.550003,240.500000,244.009995,244.009995,1222000
2020-11-20,243.869995,246.479996,243.000000,244.149994,244.149994,1334800
2020-11-23,245.000000,245.720001,241.169998,243.380005,243.380005,1251200
2020-11-24,243.339996,244.860001,240.070007,242.509995,242.509995,1605800
2020-11-25,243.100006,244.470001,239.729996,241.750000,241.750000,1122400
2020-11-27,242.000000,244.330002,241.000000,243.779999,243.779999,699200
2020-11-30,243.460007,244.190002,239.559998,240.169998,240.169998,2193500
2020-12-01,241.229996,244.369995,240.509995,243.160004,243.160004,1168700
2020-12-02,246.889999,249.750000,244.800003,246.919998,246.919998,1317000
2020-12-03,248.380005,249.210007,243.199997,244.089996,244.089996,897100
2020-12-04,244.860001,248.960007,244.100006,245.869995,245.869995,961300
2020-12-07,246.300003,248.050003,243.169998,243.679993,243.679993,1082000
2020-12-08,244.630005,246.880005,243.529999,246.429993,246.429993,1228400
2020-12-09,248.000000,249.449997,242.839996,244.750000,244.750000,1364600
2020-12-10,247.449997,247.449997,242.000000,242.979996,242.979996,1276400
2020-12-11,242.639999,245.990005,240.350006,241.429993,241.429993,1140300
2020-12-14,242.979996,250.880005,242.979996,245.250000,245.250000,1561000
2020-12-15,246.490005,249.779999,244.039993,248.729996,248.729996,1231500
2020-12-16,249.070007,251.229996,246.199997,248.190002,248.190002,1154900
2020-12-17,247.160004,251.610001,245.669998,250.240005,250.240005,1279000
2020-12-18,251.779999,254.000000,248.500000,249.619995,249.619995,3455400
2020-12-21,246.750000,249.000000,242.589996,248.320007,248.320007,1279800
2020-12-22,246.440002,249.380005,244.600006,247.869995,247.869995,934600
2020-12-23,247.000000,253.410004,247.000000,251.199997,251.199997,972300
2020-12-24,250.270004,251.199997,247.509995,248.889999,248.889999,459500
