Date,Open,High,Low,Close,Adj Close,Volume
2020-05-05,105.739998,107.300003,105.139999,105.940002,104.363121,1818400
2020-05-06,106.830002,107.699997,104.800003,105.250000,103.683388,1328700
2020-05-07,106.959999,107.739998,105.830002,106.349998,104.767014,1159000
2020-05-08,107.120003,109.870003,106.500000,109.830002,108.195221,1286200
2020-05-11,108.040001,109.440002,107.250000,108.419998,106.806198,1436600
2020-05-12,109.379997,110.660004,106.449997,106.599998,105.013298,2018400
2020-05-13,106.510002,107.379997,102.360001,103.800003,102.254974,2470100
2020-05-14,103.510002,105.570000,100.459999,105.489998,103.919815,2053000
2020-05-15,103.050003,103.559998,100.089996,101.800003,100.284752,4237500
2020-05-18,105.080002,109.160004,104.570000,108.339996,106.727386,2536200
2020-05-19,107.809998,110.379997,106.110001,106.330002,104.747314,3591500
2020-05-20,111.690002,115.570000,110.860001,114.570000,112.864662,4753400
2020-05-21,113.419998,114.239998,110.099998,111.010002,109.357658,3021000
2020-05-22,110.760002,111.800003,109.519997,111.059998,109.406906,1764900
2020-05-26,113.870003,115.239998,112.550003,112.699997,111.022499,2112200
2020-05-27,113.820000,115.389999,111.629997,114.680000,112.973030,1825600
2020-05-28,114.169998,114.360001,110.459999,110.959999,109.902565,2274200
2020-05-29,111.309998,113.309998,110.410004,112.949997,111.873604,2913300
2020-06-01,112.370003,113.440002,111.330002,112.779999,111.705215,1209500
2020-06-02,113.000000,116.870003,112.440002,116.800003,115.686920,3112600
2020-06-03,118.849998,122.870003,118.389999,121.620003,120.460976,3762300
2020-06-04,119.870003,122.860001,119.870003,122.379997,121.213737,1653200
2020-06-05,124.849998,127.389999,123.959999,124.589996,123.402664,3549800
2020-06-08,125.000000,125.349998,122.830002,123.709999,122.531059,1809800
2020-06-09,122.050003,124.360001,121.570000,123.389999,122.214111,2471500
2020-06-10,124.190002,124.580002,121.989998,122.879997,121.708969,1892700
2020-06-11,120.959999,121.180000,115.430000,115.650002,114.547874,3210500
2020-06-12,119.510002,119.699997,115.500000,118.410004,117.281570,3135800
2020-06-15,116.150002,118.669998,115.070000,118.500000,117.370712,1695500
2020-06-16,123.629997,124.349998,120.199997,122.690002,121.520782,2706300
2020-06-17,122.589996,123.739998,121.849998,122.529999,121.362305,1478900
2020-06-18,122.360001,123.470001,121.989998,122.809998,121.639633,1248700
2020-06-19,124.389999,124.389999,119.940002,120.180000,119.034698,4495800
2020-06-22,120.019997,120.730003,118.349998,120.500000,119.351654,2034600
2020-06-23,122.500000,124.510002,120.970001,123.250000,122.075447,2693900
2020-06-24,122.379997,122.610001,118.629997,119.470001,118.331467,2102900
2020-06-25,119.820000,120.300003,117.610001,120.099998,118.955460,1809100
2020-06-26,119.870003,120.019997,117.139999,117.870003,116.746719,2264100
2020-06-29,118.910004,119.309998,117.110001,119.000000,117.865944,1406200
2020-06-30,119.519997,123.199997,119.010002,122.639999,121.471252,2400500
2020-07-01,122.290001,122.419998,120.300003,120.370003,119.222893,1587300
2020-07-02,122.410004,122.809998,120.739998,121.239998,120.084602,1624100
2020-07-06,122.959999,124.510002,122.879997,123.620003,122.441925,1273300
2020-07-07,121.690002,124.360001,121.540001,122.620003,121.451454,1920300
2020-07-08,123.070000,123.599998,120.989998,122.860001,121.689163,1818900
2020-07-09,122.470001,125.040001,121.040001,124.190002,123.006485,1840900
2020-07-10,124.410004,125.080002,122.809998,124.500000,123.313530,1769000
2020-07-13,121.730003,122.930000,116.459999,117.250000,116.132622,14320000
2020-07-14,116.190002,118.279999,113.809998,118.010002,116.885384,6274100
2020-07-15,119.260002,119.360001,116.959999,117.900002,116.776436,4159200
2020-07-16,116.720001,116.900002,114.910004,115.980003,114.874733,4183100
2020-07-17,116.459999,117.169998,115.760002,116.750000,115.637390,2709200
2020-07-20,117.040001,117.849998,115.540001,117.059998,115.944427,3532200
2020-07-21,117.290001,117.489998,113.889999,114.580002,113.488075,5034400
2020-07-22,114.639999,115.010002,113.050003,113.879997,112.794739,4271300
2020-07-23,113.559998,113.989998,110.470001,111.940002,110.873230,4216300
2020-07-24,110.989998,113.970001,110.839996,112.209999,111.140656,3736100
2020-07-27,113.120003,116.080002,112.910004,115.800003,114.696449,3977500
2020-07-28,114.769997,115.989998,113.769997,115.430000,114.329964,4393700
2020-07-29,115.959999,117.760002,115.610001,117.529999,116.409950,3944200
2020-07-30,114.739998,116.559998,114.169998,116.300003,115.191681,3164100
2020-07-31,116.529999,116.529999,113.370003,114.849998,113.755501,3293300
2020-08-03,115.870003,116.809998,115.110001,116.570000,115.459106,3068200
2020-08-04,116.370003,118.040001,116.120003,117.180000,116.063286,3310000
2020-08-05,116.580002,116.739998,114.930000,116.169998,115.062912,3115000
2020-08-06,116.110001,117.150002,115.070000,116.739998,115.627480,2299200
2020-08-07,116.870003,117.300003,115.519997,116.320000,115.211487,2110800
2020-08-10,116.239998,117.309998,115.459999,116.760002,115.647301,3412000
2020-08-11,117.320000,119.430000,116.330002,116.559998,115.449196,4316100
2020-08-12,117.199997,119.570000,116.750000,119.220001,118.083855,3601900
2020-08-13,118.250000,119.139999,117.550003,118.110001,116.984428,2894300
2020-08-14,118.570000,119.059998,117.070000,117.180000,116.063286,2079800
2020-08-17,118.430000,118.500000,117.250000,117.440002,116.320816,2592400
2020-08-18,118.010002,118.690002,117.190002,117.879997,116.756615,5718000
2020-08-19,118.500000,119.470001,117.510002,118.150002,117.024048,4722400
2020-08-20,117.720001,118.500000,116.639999,117.449997,116.330711,2866800
2020-08-21,117.070000,117.230003,115.739998,116.019997,114.914345,3055900
2020-08-24,117.209999,117.540001,116.220001,117.230003,116.112823,2292200
2020-08-25,117.400002,120.000000,117.400002,119.900002,118.757370,3007000
2020-08-26,119.910004,121.250000,118.980003,120.510002,119.361557,3462600
2020-08-27,120.949997,120.970001,117.949997,119.040001,118.515297,3055400
2020-08-28,119.129997,119.620003,118.290001,119.580002,119.052925,2123100
2020-08-31,118.750000,118.980003,116.800003,116.879997,116.364815,2948000
2020-09-01,117.790001,118.870003,116.860001,118.760002,118.236534,2787000
2020-09-02,119.129997,122.519997,118.750000,121.830002,121.293007,5158000
2020-09-03,121.349998,121.360001,116.760002,117.120003,116.603767,5880300
2020-09-04,117.110001,118.389999,114.250000,117.440002,116.922356,3766400
2020-09-08,114.389999,116.239998,112.800003,112.930000,112.432228,5379100
2020-09-09,114.959999,116.250000,114.209999,115.459999,114.951080,3698400
2020-09-10,115.809998,116.849998,113.669998,114.269997,113.766319,2403800
2020-09-11,115.120003,115.790001,112.500000,113.800003,113.298401,2361900
2020-09-14,115.779999,115.779999,113.690002,114.620003,114.114784,2350500
2020-09-15,115.519997,116.980003,115.150002,116.059998,115.548431,2237300
2020-09-16,117.010002,117.730003,115.440002,115.559998,115.050636,2476800
2020-09-17,112.809998,115.629997,112.599998,115.489998,114.980942,2537800
2020-09-18,116.040001,116.300003,114.089996,114.910004,114.403511,5849900
2020-09-21,112.970001,114.040001,111.879997,113.930000,113.427826,3282100
2020-09-22,114.139999,114.750000,112.910004,114.699997,114.194427,2220100
2020-09-23,114.889999,115.629997,112.180000,112.500000,112.004128,3149800
2020-09-24,111.989998,114.320000,111.459999,112.680000,112.183334,2255500
2020-09-25,111.769997,113.660004,110.660004,113.480003,112.979813,2293600
2020-09-28,115.320000,117.070000,114.769997,117.059998,116.544022,2071500
2020-09-29,115.989998,117.940002,115.839996,116.650002,116.135834,2293900
2020-09-30,116.709999,118.250000,116.209999,116.739998,116.225433,3185100
2020-10-01,118.980003,119.639999,117.370003,118.989998,118.465515,3092800
2020-10-02,116.500000,117.949997,114.000000,114.010002,113.507477,3172700
2020-10-05,115.360001,116.690002,114.970001,116.599998,116.086052,4414000
2020-10-06,115.959999,118.930000,115.029999,115.540001,115.030731,3773000
2020-10-07,117.099998,118.980003,115.790001,118.669998,118.146927,4256000
2020-10-08,119.930000,121.099998,119.290001,120.339996,119.809563,3992900
2020-10-09,122.330002,124.410004,121.760002,123.330002,122.786392,3984700
2020-10-12,124.720001,126.320000,124.010002,126.110001,125.554138,3053000
2020-10-13,126.349998,126.489998,123.320000,123.589996,123.045242,2439600
2020-10-14,123.709999,124.190002,122.489998,123.040001,122.497673,1494900
2020-10-15,121.440002,124.559998,120.900002,123.980003,123.433525,2033100
2020-10-16,124.750000,125.820000,123.540001,123.639999,123.095024,2232500
2020-10-19,124.620003,125.260002,122.330002,122.610001,122.069565,2390800
2020-10-20,122.959999,124.519997,122.489998,123.620003,123.075111,2898400
2020-10-21,124.080002,125.809998,123.000000,124.760002,124.210091,3992800
2020-10-22,124.559998,125.139999,122.919998,124.750000,124.200134,2070400
2020-10-23,125.220001,125.650002,123.449997,124.199997,123.652550,2304100
2020-10-26,123.379997,123.650002,119.809998,121.129997,120.596085,2186200
2020-10-27,121.589996,122.199997,120.230003,120.290001,119.759789,2475100
2020-10-28,118.900002,119.540001,116.199997,116.470001,115.956627,3387200
2020-10-29,116.230003,119.449997,115.639999,118.480003,117.957771,2680200
2020-10-30,117.309998,118.660004,116.330002,118.529999,118.007545,3099200
2020-11-02,120.139999,120.139999,117.620003,118.480003,117.957771,2445300
2020-11-03,119.500000,121.309998,119.269997,119.750000,119.222168,2549900
2020-11-04,122.389999,126.379997,121.019997,125.940002,125.384888,3765300
2020-11-05,127.449997,130.949997,126.860001,130.399994,129.825226,3752900
2020-11-06,130.979996,133.779999,130.000000,133.500000,132.911560,3814600
2020-11-09,138.559998,140.380005,135.699997,135.820007,135.221344,5150800
2020-11-10,135.000000,136.860001,133.899994,134.779999,134.185913,4742600
2020-11-11,135.559998,138.639999,135.559998,137.380005,136.774460,2515200
2020-11-12,137.350006,137.690002,134.389999,135.479996,134.882828,2013500
2020-11-13,137.429993,137.929993,135.679993,136.270004,135.669357,2220300
2020-11-16,137.779999,140.169998,136.809998,138.009995,137.401672,3433200
2020-11-17,136.990005,137.460007,135.149994,135.869995,135.271118,2978000
2020-11-18,135.949997,136.509995,132.970001,133.229996,132.642746,2359100
2020-11-19,131.660004,136.229996,131.500000,136.169998,135.569794,2473900
2020-11-20,136.619995,136.910004,134.679993,134.880005,134.285492,2295000
2020-11-23,135.279999,137.339996,135.179993,137.070007,136.465836,2881900
2020-11-24,137.690002,137.919998,132.839996,136.889999,136.286621,4677800
2020-11-25,136.610001,137.949997,134.960007,135.949997,135.350769,2040200
2020-11-27,138.119995,138.550003,137.240005,137.750000,137.142838,1305700
2020-11-30,137.649994,139.320007,137.100006,139.080002,138.466965,3010400
2020-12-01,140.000000,141.910004,138.809998,140.729996,140.109695,3161000
2020-12-02,140.710007,141.639999,140.070007,140.660004,140.040009,2193000
2020-12-03,140.580002,141.419998,139.330002,139.750000,139.750000,1734100
2020-12-04,139.750000,144.139999,139.210007,143.970001,143.970001,3349100
2020-12-07,144.679993,144.679993,142.500000,143.710007,143.710007,1734400
2020-12-08,143.250000,146.309998,143.210007,146.130005,146.130005,2837400
2020-12-09,145.399994,146.309998,140.910004,141.779999,141.779999,3019500
2020-12-10,140.570007,142.669998,140.139999,141.279999,141.279999,2704300
2020-12-11,140.039993,142.059998,139.490005,141.149994,141.149994,3216000
2020-12-14,142.059998,143.929993,141.660004,142.330002,142.330002,2214400
2020-12-15,145.259995,145.259995,143.490005,144.059998,144.059998,2554500
2020-12-16,144.759995,144.759995,141.570007,142.800003,142.800003,1583100
2020-12-17,143.550003,143.869995,142.610001,143.779999,143.779999,2354200
2020-12-18,144.380005,145.000000,143.440002,144.559998,144.559998,4230700
2020-12-21,141.729996,143.389999,141.309998,142.589996,142.589996,1827200
2020-12-22,142.729996,144.679993,142.669998,144.279999,144.279999,2161600
2020-12-23,144.800003,145.619995,143.080002,143.220001,143.220001,2200900
2020-12-24,144.110001,144.479996,143.009995,144.470001,144.470001,466400
