Date,Open,High,Low,Close,Adj Close,Volume
2020-03-11,43.990002,44.380001,41.630001,42.490002,42.490002,10508900
2020-03-12,39.330002,40.599998,35.610001,36.070000,36.070000,16353400
2020-03-13,39.189999,41.279999,36.310001,41.279999,41.279999,14308800
2020-03-16,36.500000,39.450001,35.849998,37.520000,37.520000,15849900
2020-03-17,38.209999,40.689999,36.000000,38.250000,38.250000,8133500
2020-03-18,35.779999,36.419998,29.150000,35.150002,35.150002,14219600
2020-03-19,34.650002,35.049999,30.500000,30.860001,30.860001,18052600
2020-03-20,32.060001,33.950001,29.650000,31.940001,31.940001,12617900
2020-03-23,31.690001,34.490002,30.250000,33.730000,33.730000,9616800
2020-03-24,38.200001,39.130001,36.049999,37.660000,37.660000,12803100
2020-03-25,41.520000,41.730000,37.310001,39.400002,39.400002,16346700
2020-03-26,40.900002,43.560001,40.060001,41.230000,41.230000,8986300
2020-03-27,39.840000,40.139999,36.099998,36.380001,36.380001,8297400
2020-03-30,35.520000,37.150002,34.500000,35.099998,35.099998,7443300
2020-03-31,35.270000,37.470001,34.950001,35.610001,35.610001,7794100
2020-04-01,34.049999,34.200001,31.809999,32.040001,32.040001,8545900
2020-04-02,32.110001,32.840000,30.870001,31.500000,31.500000,7853500
2020-04-03,31.330000,31.879999,29.730000,30.540001,30.540001,9915900
2020-04-06,31.790001,31.959999,30.000000,30.700001,30.700001,13833000
2020-04-07,33.840000,35.430000,32.320000,32.770000,32.770000,14036100
2020-04-08,33.560001,34.779999,32.630001,34.299999,34.299999,8923800
2020-04-09,36.299999,37.310001,35.130001,36.470001,36.470001,10383700
2020-04-13,36.720001,36.720001,33.750000,34.259998,34.259998,9067500
2020-04-14,35.169998,36.049999,34.709999,34.779999,34.779999,8860200
2020-04-15,35.150002,35.259998,32.520000,32.820000,32.820000,20028700
2020-04-16,32.119999,32.349998,30.200001,30.680000,30.680000,17862300
2020-04-17,32.500000,32.950001,30.900000,31.190001,31.190001,20139900
2020-04-20,30.639999,31.480000,29.510000,31.059999,31.059999,14553900
2020-04-21,30.049999,31.230000,29.600000,30.110001,30.110001,12562700
2020-04-22,30.629999,30.809999,28.799999,29.709999,29.709999,15697200
2020-04-23,29.809999,30.780001,29.590000,30.139999,30.139999,11631600
2020-04-24,30.200001,30.430000,28.799999,29.330000,29.330000,15157100
2020-04-27,29.790001,29.910000,28.850000,29.110001,29.110001,14224500
2020-04-28,29.120001,30.480000,28.250000,29.690001,29.690001,54153900
2020-04-29,29.490000,31.799999,29.430000,30.969999,30.969999,101007800
2020-04-30,30.709999,31.690001,30.180000,31.250000,31.250000,62444700
2020-05-01,30.500000,30.959999,28.750000,29.230000,29.230000,36353800
2020-05-04,27.230000,27.940001,26.500000,27.559999,27.559999,43447700
2020-05-05,28.070000,28.129999,26.180000,26.420000,26.420000,36676900
2020-05-06,26.549999,26.740000,24.770000,24.930000,24.930000,36971800
2020-05-07,24.990000,26.270000,24.950001,25.450001,25.450001,24535900
2020-05-08,26.040001,27.230000,25.910000,27.200001,27.200001,19156100
2020-05-11,26.620001,26.860001,25.780001,26.090000,26.090000,20841500
2020-05-12,26.190001,26.620001,25.139999,25.240000,25.240000,16904400
2020-05-13,25.020000,25.100000,23.520000,24.000000,24.000000,22892500
2020-05-14,23.379999,24.809999,22.469999,24.780001,24.780001,23187200
2020-05-15,24.370001,24.870001,23.750000,23.870001,23.870001,18679800
2020-05-18,25.750000,27.240000,25.549999,27.090000,27.090000,27200500
2020-05-19,28.500000,28.850000,26.930000,27.690001,27.690001,35768200
2020-05-20,28.469999,29.330000,28.170000,29.150000,29.150000,27249000
2020-05-21,29.309999,30.120001,29.020000,29.600000,29.600000,22166500
2020-05-22,29.760000,29.980000,28.309999,28.870001,28.870001,17558200
2020-05-26,31.709999,32.939999,31.440001,32.520000,32.520000,41232500
2020-05-27,34.900002,35.160000,31.400000,33.660000,33.660000,44902300
2020-05-28,33.900002,34.099998,32.340000,32.549999,32.549999,24743000
2020-05-29,31.480000,32.820000,31.200001,32.099998,32.099998,19763200
2020-06-01,32.299999,34.400002,32.160000,33.619999,33.619999,20812800
2020-06-02,34.860001,35.200001,34.029999,34.480000,34.480000,22875700
2020-06-03,35.070000,36.950001,34.900002,36.419998,36.419998,26644900
2020-06-04,37.790001,39.759998,36.599998,38.270000,38.270000,54234500
2020-06-05,41.980000,42.349998,37.570000,38.180000,38.180000,54289300
2020-06-08,40.139999,40.610001,38.700001,40.590000,40.590000,31341000
2020-06-09,38.360001,38.810001,36.580002,38.009998,38.009998,26724400
2020-06-10,36.009998,38.200001,34.759998,37.139999,37.139999,37974200
2020-06-11,32.939999,35.169998,32.500000,32.830002,32.830002,28557000
2020-06-12,36.060001,36.990002,34.310001,35.869999,35.869999,26858300
2020-06-15,33.799999,36.919998,33.610001,36.340000,36.340000,23794700
2020-06-16,38.509998,38.630001,35.520000,36.570000,36.570000,30327500
2020-06-17,36.240002,36.799999,35.669998,36.310001,36.310001,18689600
2020-06-18,35.650002,36.570000,35.410000,35.849998,35.849998,13810100
2020-06-19,36.570000,36.610001,33.950001,34.549999,34.549999,20499000
2020-06-22,34.029999,34.820000,33.639999,34.360001,34.360001,14395700
2020-06-23,34.779999,34.799999,33.849998,34.750000,34.750000,15215000
2020-06-24,34.000000,34.270000,32.230000,32.250000,32.250000,19031700
2020-06-25,31.190001,33.060001,30.940001,32.970001,32.970001,18182600
2020-06-26,33.130001,33.150002,31.180000,31.959999,31.959999,23962000
2020-06-29,33.150002,35.360001,32.330002,35.040001,35.040001,25599100
2020-06-30,34.980000,34.990002,33.570000,34.180000,34.180000,18758400
2020-07-01,35.290001,35.599998,33.669998,33.810001,33.810001,16127000
2020-07-02,34.700001,34.919998,33.959999,34.119999,34.119999,12300600
2020-07-06,34.720001,34.880001,33.150002,34.299999,34.299999,16454900
2020-07-07,33.490002,33.540001,32.939999,33.009998,33.009998,10922100
2020-07-08,32.560001,33.470001,32.070000,32.889999,32.889999,16028400
2020-07-09,32.470001,32.730000,31.299999,31.570000,31.570000,17209500
2020-07-10,31.160000,33.349998,31.160000,33.220001,33.220001,14939500
2020-07-13,33.419998,33.529999,32.270000,32.639999,32.639999,15503400
